450.14416775884666, 0.012711864406779627
459.8165137614679, 0.025423728813559254
469.96068152031455, 0.06567796610169485
480.1048492791612, 0.1610169491525424
489.77719528178244, 0.3326271186440678
494.4954128440367, 0.4597457627118645
498.9777195281782, 0.6101694915254238
501.8086500655308, 0.7076271186440679
504.63958060288337, 0.8029661016949153
507.70642201834863, 0.8961864406779662
511.24508519003933, 0.9745762711864407
515.9633027522935, 0.9915254237288136
519.7378768020969, 0.9703389830508475
522.0969855832241, 0.9364406779661018
524.2201834862385, 0.8834745762711865
526.8152031454783, 0.8008474576271187
529.8820445609437, 0.701271186440678
532.7129750982962, 0.6016949152542374
537.9030144167759, 0.47033898305084754
541.2057667103538, 0.39406779661016955
544.9803407601573, 0.3220338983050848
549.4626474442988, 0.2521186440677967
555.832241153342, 0.17372881355932213
562.2018348623853, 0.11652542372881358
571.1664482306684, 0.06567796610169485
579.659239842726, 0.0402542372881356
589.8034076015728, 0.021186440677966045
599.9475753604194, 0.014830508474576343
609.8558322411534, 0.006355932203389925
619.7640891218873, 0
