XX,YY,ZZ,T,B,S
-5.682562415920723,-9.52639768548996,0.016071374794213365,5987.281021889143,2,2
-8.176595511802756,0.2298305944958363,0.04914509142935929,7116.585052265363,2,2
17.726559243846975,3.091019986962253,-0.022665422322348253,8874.996231188577,2,2
2.3202400804897687,4.3827087204638335,-0.016107051548930905,11415.062564021695,2,2
-5.153932092640728,4.405830276337077,-0.011106125179674919,6993.553577161811,2,2
-3.0020147287065666,4.579212390440395,-0.029411343122985885,6842.426780769608,2,2
-2.205996313986278,5.218264308832201,-0.0031508344876102086,7014.552383441044,2,2
-8.625059524590696,-5.403514948742424,0.0016169005767873996,7267.512044188572,2,2
-0.9559401409312323,5.450676143974053,0.05379474719626573,3767.1524581103854,2,2
-2.8122119739671594,5.076569249462003,-0.0033690310069416757,7983.482296910355,2,2
-3.537856328380264,5.485026789016165,0.017771434517718662,12427.690239549647,2,2
-1.41048819885504,5.638138154280574,0.0005806379178960642,9054.107314160732,2,2
-6.493241064393158,-5.2545116797049705,0.08442347001446107,4916.796052707286,2,2
5.3700206158859185,-11.180189978040072,-0.008293560236860181,4120.022140669333,2,2
-2.5510742998057325,-10.315068059275454,0.05739116211847756,5151.184687672441,2,2
-1.0447046657460433,6.291220629574457,0.06230998247820343,4842.805493377629,2,2
-2.92982551282648,6.2973533550521354,0.050650908091234945,8386.044222216164,2,2
0.7287164046528285,4.603642563223646,-0.04089565832145411,2379.3325641288757,2,2
0.879398915340676,4.612176309094543,-0.048239063766553895,6262.919519430077,2,2
0.6667999180278714,4.69720101875107,-0.0783821220970139,6666.452523076765,2,2
0.42929759843420356,-11.642840641360836,0.04240748374081982,10148.437911511937,2,2
-0.19840463213381862,6.032009395870423,0.0045172470094200085,5433.554883235553,2,2
1.027543866646241,5.332968678824189,0.029903305605978047,6610.941480636379,2,2
1.7357634896121201,4.793486892230414,0.02611196415519342,9340.99304402687,2,2
4.021338479672633,1.5078929960069054,-0.03455923361297616,10620.693647192904,2,2
-0.8192775744127535,6.752005343486593,-0.08269381157253484,4993.002529393857,2,2
0.07539321878421362,5.237027426881418,-0.020977734933790904,6039.027987678624,2,2
-5.483497992717979,-8.444920855147108,-0.005290660127858209,6912.419777123849,2,2
-4.4008906271067945,5.388426294736373,-0.05354872925600653,5595.624985712332,2,2
0.5274401240530734,5.710892031965985,0.05597680161500712,6342.883290795867,2,2
3.8260745886831393,4.667863141590259,0.05130629240256055,4508.9847009177065,2,2
-3.71157677675301,5.488361518392698,0.028352786313794957,4050.5301596896943,2,2
1.5993096169473489,-12.86095916697754,-0.013209232907284676,4733.814677294309,2,2
-1.7654225538714376,6.053757132634306,0.008920822933792427,9475.494634591236,2,2
4.0200926207359275,0.5171447716223252,0.06314966484584908,6933.42733607462,2,2
-8.712939008404682,-0.20390067863223857,-0.06489911476107749,7325.468886579309,2,2
17.179877819372358,1.2033517513923702,-0.004413355969647115,4199.840703784769,2,2
4.13488218358717,1.9806065624582045,0.043028466066984176,8884.113847315073,2,2
