XX,YY,ZZ,T,B,S
16.39782853271117,-2.5994360926786286,-0.0820658056523268,10141.293662566335,2,2
4.097250035152524,3.869013817691849,0.012498894807439055,9954.73351364811,2,2
3.2881698558674404,3.692102736305371,0.07630348029863378,10079.515513557086,2,2
14.393280719828775,-4.801712932194655,-0.02078331602826412,10008.507543417041,2,2
16.556582923737608,-2.7851101477140046,0.09424725775377107,10013.058902191771,2,2
1.8301892715515535,-12.422739658472661,-0.013226613064217362,10017.523539134694,2,2
1.8811021390237674,-11.392702030292876,-0.05257904740302043,9856.508950443595,2,2
3.5669059480289014,2.9249091638361757,0.10465291147729107,10003.321091281285,2,2
-0.16806846385480725,5.3093952846789145,-0.04447811761705929,9983.98916329754,2,2
-8.633305321079074,-4.46775730212401,-0.017389205324432458,9948.488722420652,2,2
-5.404451946863415,-9.491770423228655,0.07049454625957231,10135.272662998095,2,2
-5.537376707820311,4.4550212313732125,0.00822571586364232,9910.540750173348,2,2
1.9788833345921453,-10.878488314704747,0.049045643311187284,9962.092970765158,2,2
5.328973241402156,1.408979943622152,-0.10357992286279387,9930.587444375618,2,2
14.519124273992439,-5.544386627457168,-0.0836219045022325,9917.3001208422,2,2
-2.6832663212345143,5.579167451497386,0.021738094084049798,10207.163790894301,2,2
3.6347359701156314,3.038905191381935,-0.009783991088998824,10112.293038910559,2,2
3.0102771854233907,-12.09471401357487,0.01143636700170119,9990.600353351243,2,2
-6.605663560142551,-8.93152357200128,0.037887117017766814,10037.425069468674,2,2
-6.550953783261277,-7.666209013071126,-0.07580432471268776,10018.015708931023,2,2
-1.4681718880814478,-9.14431189427908,0.03174376799900241,9972.604004331526,2,2
6.830325918074471,-11.95394930925127,-0.0471875927045537,9882.603783562861,2,2
3.3412823393004385,1.985848229796323,0.0032264425778837235,10138.488896130882,2,2
2.177113023273527,6.055800460133561,-0.07790808925633634,10143.525806569196,2,2
4.755672317676776,1.9511929097217695,-0.12807119505015066,9919.643459434506,2,2
-7.07411896863121,-5.642378808508063,0.0556784645856887,10095.904491714102,2,2
2.7624241694530345,5.082984493304619,-0.03394975715590892,10076.329764044023,2,2
1.8615679930311466,4.732291117420737,0.003311139492372898,9822.821309193054,2,2
-9.256476471195116,-1.974101892422752,-0.039762010270130495,9972.764857677357,2,2
16.978171851425788,0.8057942794229881,0.016780671187735116,10078.428171780044,2,2
-7.023054999237867,1.4300614489922105,-0.06666449772357247,10075.744995122917,2,2
3.3569999133716584,-13.873705185990014,0.07303151827304052,10126.506551769073,2,2
4.534033486631041,-12.807745126395949,0.020592467009988832,9915.716450412807,2,2
-7.191178368947689,-5.965827531937348,0.00985955503252037,10032.125240486948,2,2
6.4465544146711125,-11.678190949101808,0.04580945453188207,10095.437679749575,2,2
-8.64530740728222,-3.4684044687299505,0.08361488556030325,9961.113844317095,2,2
3.110118085372257,3.6602755297258978,0.06406334198147146,10219.84324061867,2,2
-0.6226051669206507,-12.35213652521261,-0.061442514075442725,10210.915732929767,2,2
3.7355800799692216,3.8346765914064016,0.04319473072905491,9996.587049759813,2,2
5.525312991524324,-10.889457158929485,0.035261597660720345,9943.550519695771,2,2
-4.373264322483925,-7.364251385165732,-0.019434227218569092,9981.414953293914,2,2
-4.825085611670945,5.654674136823148,0.0732421993597891,10100.934805174526,2,2
-4.492835705337489,4.458147158931719,-0.026386686023166857,10057.224960652606,2,2
4.060919213507845,4.255652768704899,0.02959976447599084,10093.699264815366,2,2
-4.8953468871026695,2.9512184889169766,0.0010884647719793872,9896.329735876065,2,2
-7.886450065847086,-0.737360761210051,0.1349548023853597,10023.173813250447,2,2
2.9451637153987353,1.9866106267188783,0.04746493193852187,10089.033101847563,2,2
2.201820735532502,2.9581157274829684,-0.0643154591530636,9927.130448269041,2,2
-1.422124062750513,7.084452478443639,-0.015068712765612086,10005.712933682982,2,2
3.4783059536917427,3.4787275042896573,-0.09626910986460512,9924.920160865178,2,2
-4.756961133919151,-9.068104710992413,0.05492526040020836,9966.578546220777,2,2
0.8496267369057531,5.548954224271684,0.01038432827186785,9798.724927541787,2,2
-3.281069252430964,6.051233764448264,-0.07327581876631697,9988.481545631772,2,2
-0.5151375317965217,5.839765863702137,0.0474375921859182,9915.918313653345,2,2
-5.975234168200672,-7.781637649734217,-0.015065687208785788,9996.399377821484,2,2
-2.778162136812968,6.483784313485723,-0.024449912134279956,9841.28332069782,2,2
-5.502852622309353,4.643974501501907,0.08962128548673304,10061.527010873446,2,2
-5.568259915524294,-6.986281862085019,-0.012419862391604386,9766.004212157739,2,2
14.93577119712974,-5.575477858220517,0.043054301351201536,10065.44089729422,2,2
-7.137417566163924,5.283239294444313,-0.02686773992348211,10147.50473340962,2,2
7.044693494332467,-12.511351666757475,-0.022002402906063236,10172.755697848623,2,2
-6.089460404938852,-7.677258948074075,-0.01177178069342468,10073.55259646093,2,2
-7.806804353497316,-6.956032192964695,0.08252727468301034,9926.398129897856,2,2
-6.700211090455748,3.3966974858683203,-0.06660344914623914,9896.874355769976,2,2
-1.8540578711019806,6.87670857076934,-0.06622345948420581,10048.035559588505,2,2
-9.774086883584568,-0.11877231347774506,-0.11728978664817583,10071.806257583656,2,2
2.608944272347288,4.229710356295938,-0.0391496593968215,9992.026279359254,2,2
-8.818529368670795,-5.250956152536099,-0.04213940646980083,10023.013453018975,2,2
-2.733959015545542,5.141822265627638,-0.02320916046067821,9773.388781809635,2,2
11.839671962118588,-9.620002646122192,-0.020066669375783896,9987.001405060051,2,2
10.561484893586623,-9.5000146727459,-0.05584781247130519,10134.0984758034,2,2
-8.30276694879941,-5.068898112057651,-0.019565144678430728,10162.002262500415,2,2
-8.959406117953222,-0.2587486155149177,-0.10695088823485945,10051.32070547262,2,2
1.9983961493926885,2.2355513275671655,0.04048517548145607,10157.602068440729,2,2
0.1466848828387069,-12.488029748720942,-0.03817966517184689,9983.001376039045,2,2
-6.845455265890532,-6.981391589859802,-0.03394197331055808,9969.017888132772,2,2
-0.24460462868745708,5.175877042028673,0.03537979252496367,10140.067518479824,2,2
-9.00024098686933,-1.7621772502397375,-0.015026941653877343,9813.991929012353,2,2
